_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
6815,2.15,Fees generated by Building Permits,q,c,12540679,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2020,1,,
6816,2.15,Fees generated by Building Permits,q,c,14598916,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2020,2,,
6817,2.15,Fees generated by Building Permits,q,c,20710224,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2020,3,,
6818,2.15,Fees generated by Building Permits,q,c,22232946,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2020,4,,
6819,2.15,Fees generated by Building Permits,q,c,16128332,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2021,1,,
6820,2.15,Fees generated by Building Permits,q,c,19305726,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2021,2,,
6821,2.15,Fees generated by Building Permits,q,c,19711369,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2021,3,,
6822,2.15,Fees generated by Building Permits,q,c,34684895,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2021,4,,
6823,2.15,Fees generated by Building Permits,q,c,14110476,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2022,1,,
6824,2.15,Fees generated by Building Permits,q,c,17428182,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2022,2,,
6825,2.15,Fees generated by Building Permits,q,c,16597478,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2022,3,,
6826,2.15,Fees generated by Building Permits,q,c,31826928,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2022,4,,
6827,2.15,Fees generated by Building Permits,q,c,15733901,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2023,1,,
6828,2.15,Fees generated by Building Permits,q,c,17301402,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2023,2,,
6829,2.15,Fees generated by Building Permits,q,c,17163914,0.03,0.03,,Up,Revenue," Source: City of Toronto, Toronto Building ",,2023,3,,
6830,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,64828,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2007,1,,
6831,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,65586,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2007,2,,
6832,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,65924,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2007,3,,
6833,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,66186,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2007,4,,
6834,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,66703,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2008,1,,
6835,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,66675,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2008,2,,
6836,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,66828,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2008,3,,
6837,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,66600,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2008,4,,
6838,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,67863,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2009,1,,
6839,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,69216,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2009,2,,
6840,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,70533,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2009,3,,
6841,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,71498,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2009,4,,
6842,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,72876,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2010,1,,
6843,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,73920,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2010,2,,
6844,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,75476,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2010,3,,
6845,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,76549,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2010,4,,
6846,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,78187,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2011,1,,
6847,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,79218,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2011,2,,
6848,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,80955,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2011,3,,
6849,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,82138,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2011,4,,
6850,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,83681,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2012,1,,
6851,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,85578,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2012,2,,
6852,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,86892,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2012,3,,
6853,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,87486,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2012,4,,
6854,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,87892,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2013,1,,
6855,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,88891,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2013,2,,
6856,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,90157,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2013,3,,
6857,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,90990,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2013,4,,
6858,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,91933,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2014,1,,
6859,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,92214,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2014,2,,
6860,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,91750,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2014,3,,
6861,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,91032,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2014,4,,
6862,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,91950,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2015,1,,
6863,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,93515,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2015,2,,
6864,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,95381,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2015,3,,
6865,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,95280,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2015,4,,
6866,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,97433,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2016,1,,
6867,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,98323,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2016,2,,
6868,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,98382,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2016,3,,
6869,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,98928,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2016,4,,
6870,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,91542,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2017,1,,
6871,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,88115,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2017,2,,
6872,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,89822,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2017,3,,
6873,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,92058,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2017,4,,
6874,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,94072,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2018,1,,
6875,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,96828,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2018,2,,
6876,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,98744,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2018,3,,
6877,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,100515,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2018,4,,
6878,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,102049,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2019,1,,
6879,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,78796,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2019,2,,
6880,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,77024,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2019,3,,
6881,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,75191,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2019,4,,
6882,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,78500,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2020,1,,
6883,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,78683,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2020,2,,
6884,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,79768,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2020,3,,
6885,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,81664,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2020,4,,
6886,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,79332,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2021,1,,
6887,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,78117,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2021,2,,
6888,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,78791,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2021,3,,
6889,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,78879,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2021,4,,
6890,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,79572,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2022,1,,
6891,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,80532,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2022,2,,
6892,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,81042,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2022,3,,
6893,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,84282,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2022,4,,
6894,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,84583,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2023,1,,
6895,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,84749,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2023,2,,
6896,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,85464,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2023,3,,
6897,2.18,Size of Waiting List for Social Housing (Total Number) ,q,n,85097,0.01,,,Down,Community Vulnerability," Source: City of Toronto, Housing Secretariat.  For current data on the waiting list for social housing, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/social-housing-waiting-list-reports/",,2023,4,,
6898,2.19,Rent Bank Grants Issued,q,n,252,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2007,1,,
6899,2.19,Rent Bank Grants Issued,q,n,271,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2007,2,,
6900,2.19,Rent Bank Grants Issued,q,n,220,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2007,3,,
6901,2.19,Rent Bank Grants Issued,q,n,232,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2007,4,,
6902,2.19,Rent Bank Grants Issued,q,n,228,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2008,1,,
6903,2.19,Rent Bank Grants Issued,q,n,263,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2008,2,,
6904,2.19,Rent Bank Grants Issued,q,n,246,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2008,3,,
6905,2.19,Rent Bank Grants Issued,q,n,264,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2008,4,,
6906,2.19,Rent Bank Grants Issued,q,n,294,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2009,1,,
6907,2.19,Rent Bank Grants Issued,q,n,365,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2009,2,,
6908,2.19,Rent Bank Grants Issued,q,n,307,0.01,,,Down,Community Vulnerability,"Source: City of Toronto, Shelter, Support & Housing. For current occupancy data, please visit: https://www.toronto.ca/city-government/data-research-maps/research-reports/housing-and-homelessness-research-and-reports/shelter-census/  ",Colour scheme is based on the City 's perspective that more rent bank grants reflect a contracting economy.,2009,3,,
